日付,方法,カテゴリ,カテゴリの内訳,支払元,入金先,品目,メモ,お店,通貨,収入,支出,振替,残高調整,通貨変換前の金額,集計の設定
2022-05-20,payment,食費,食料品,-,-,外税,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,82,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-05-20,payment,食費,食料品,-,-,ふんわりした食パン8枚,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,67,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-05-20,payment,食費,食料品,-,-,味道楽大袋58g,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,187,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-05-20,payment,食費,食料品,-,-,キューピー深煎りごまドレ,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,227,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-05-20,payment,食費,食料品,-,-,外税,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,38,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-05-21,payment,食費,昼ご飯,-,-,ホットドッグ,,セブン・イレブン　上目黒２丁目店,"（プレミアム会員で表示）",0,140,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-05-21,payment,食費,昼ご飯,-,-,てりたまサンド,,セブン・イレブン　上目黒２丁目店,"（プレミアム会員で表示）",0,290,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-05-21,payment,食費,昼ご飯,-,-,外税,,セブン・イレブン　上目黒２丁目店,"（プレミアム会員で表示）",0,34,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-05-21,payment,日用雑貨,その他,-,-,コピー代,,セブンイレブン足立南花畑２丁目店,"（プレミアム会員で表示）",0,20,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-05-21,payment,食費,食料品,-,-,おいしい無糖香るレモン5,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,69,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-05-21,payment,食費,食料品,-,-,外税,,ビッグ・エー　足立南花畑店,"（プレミアム会員で表示）",0,5,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-05-21,payment,交通,電車,PASMO,-,,"北千住 - 中目黒",-,"（プレミアム会員で表示）",0,242,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-05-21,payment,食費,食料品,PASMO,-,自販機,,-,"（プレミアム会員で表示）",0,130,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
2022-05-21,payment,交通,電車,PASMO,-,,"中目黒 - 北千住",-,"（プレミアム会員で表示）",0,242,"（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）","（プレミアム会員で表示）"
